Date,Open,High,Low,Close,Vol,Highest,Lowest,Total_Vol,Price_Level,One_L,One_H,One_V,One_R,One_T,Two_L,Two_H,Two_V,Two_R,Two_T,Three_L,Three_H,Three_V,Three_R,Three_T,Four_L,Four_H,Four_V,Four_R,Four_T,Five_L,Five_H,Five_V,Five_R,Five_T,Six_L,Six_H,Six_V,Six_R,Six_T,Seven_L,Seven_H,Seven_V,Seven_R,Seven_T,Eight_L,Eight_H,Eight_V,Eight_R,Eight_T,Nine_L,Nine_H,Nine_V,Nine_R,Nine_T,Ten_L,Ten_H,Ten_V,Ten_R,Ten_T,Show_L,Show_H
2013-07-10,8880,8900,8850,8870,39309,13050.0,7900.0,58073909.0,515.0,7900.0,8415.0,0,30.12543722517456,17495019.0,8415.0,8930.0,39309,18.529651585878266,10760893.0,8930.0,9445.0,0,13.213744575037992,7673738.0,9445.0,9960.0,0,24.744053306279074,14369839.0,9960.0,10475.0,0,11.028257112845633,6404540.0,10475.0,10990.0,0,2.1539104591702274,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-11,8870,9080,8870,9070,27463,13050.0,7900.0,57504228.0,515.0,7900.0,8415.0,0,30.423882918661217,17495019.0,8415.0,8930.0,0,18.713220530497342,10760893.0,8930.0,9445.0,27463,12.353973346099004,7104057.0,9445.0,9960.0,0,24.989186882049786,14369839.0,9960.0,10475.0,0,11.137511488720447,6404540.0,10475.0,10990.0,0,2.175248748665924,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-12,9020,9070,8930,9070,44011,13050.0,7900.0,57426948.0,515.0,7900.0,8415.0,0,30.464824632505284,17495019.0,8415.0,8930.0,0,18.738403092569015,10760893.0,8930.0,9445.0,44011,12.236027239337185,7026777.0,9445.0,9960.0,0,25.02281507281216,14369839.0,9960.0,10475.0,0,11.152499345777526,6404540.0,10475.0,10990.0,0,2.1781760019703644,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-15,9070,9090,8940,9080,32853,13050.0,7900.0,57405111.0,515.0,7900.0,8415.0,0,30.476413502623483,17495019.0,8415.0,8930.0,0,18.745531212368878,10760893.0,8930.0,9445.0,32853,12.20264167767222,7004940.0,9445.0,9960.0,0,25.032333793414317,14369839.0,9960.0,10475.0,0,11.156741775135668,6404540.0,10475.0,10990.0,0,2.179004583755617,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-16,9080,9110,9000,9020,29048,13050.0,7900.0,57324134.0,515.0,7900.0,8415.0,0,30.519464977874765,17495019.0,8415.0,8930.0,0,18.580076586939803,10650868.0,8930.0,9445.0,29048,12.270552573894967,7033988.0,9445.0,9960.0,0,25.067694873506507,14369839.0,9960.0,10475.0,0,11.172501969240392,6404540.0,10475.0,10990.0,0,2.1820826809176044,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-17,8980,9070,8930,9010,30473,13050.0,7900.0,57223853.0,515.0,7900.0,8415.0,0,30.57294831230606,17495019.0,8415.0,8930.0,0,18.612636936558605,10650868.0,8930.0,9445.0,30473,12.116812546683985,6933707.0,9445.0,9960.0,0,25.11162434308644,14369839.0,9960.0,10475.0,0,11.192081036556555,6404540.0,10475.0,10990.0,0,2.1859066358219534,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-18,8990,9040,8970,9020,25572,13050.0,7900.0,57129465.0,515.0,7900.0,8415.0,0,30.623460240700663,17495019.0,8415.0,8930.0,0,18.433409099840162,10530908.0,8930.0,9445.0,25572,12.181593158626638,6959279.0,9445.0,9960.0,0,25.15311319649151,14369839.0,9960.0,10475.0,0,11.210572337759508,6404540.0,10475.0,10990.0,0,2.189518140945307,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-19,9030,9030,8960,9020,30509,13050.0,7900.0,57012188.0,515.0,7900.0,8415.0,0,30.68645427184798,17495019.0,8415.0,8930.0,0,18.212109312485953,10383122.0,8930.0,9445.0,30509,12.260164440628028,6989788.0,9445.0,9960.0,0,25.204854442702672,14369839.0,9960.0,10475.0,0,11.23363306105705,6404540.0,10475.0,10990.0,0,2.1940220922585887,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-22,9020,9070,8970,9040,45875,13050.0,7900.0,56971151.0,515.0,7900.0,8415.0,0,30.70855809109421,17495019.0,8415.0,8930.0,0,18.072673307934398,10296210.0,8930.0,9445.0,45875,12.349518794170052,7035663.0,9445.0,9960.0,0,25.223009800170615,14369839.0,9960.0,10475.0,0,11.241724781021187,6404540.0,10475.0,10990.0,0,2.1956024725566805,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-23,9040,9210,9030,9200,70248,13050.0,7900.0,56855970.0,515.0,7900.0,8415.0,0,30.770768663343535,17495019.0,8415.0,8930.0,0,17.783147486534837,10110781.0,8930.0,9445.0,70248,12.498091229469834,7105911.0,9445.0,9960.0,0,25.27410753875099,14369839.0,9960.0,10475.0,0,11.264498697322374,6404540.0,10475.0,10990.0,0,2.200050408075001,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-24,9140,9200,9100,9110,30038,13050.0,7900.0,56815012.0,515.0,7900.0,8415.0,0,30.79295134180382,17495019.0,8415.0,8930.0,0,17.67100744430011,10039785.0,8930.0,9445.0,30038,12.559970945707096,7135949.0,9445.0,9960.0,0,25.292327668609836,14369839.0,9960.0,10475.0,0,11.272619285902817,6404540.0,10475.0,10990.0,0,2.2016364266542796,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-25,9160,9170,9040,9040,43586,13050.0,7900.0,56779709.0,515.0,7900.0,8415.0,0,30.812096976404018,17495019.0,8415.0,8930.0,0,17.543055741972893,9960896.0,8930.0,9445.0,43586,12.644543493521605,7179535.0,9445.0,9960.0,0,25.308053269522745,14369839.0,9960.0,10475.0,0,11.279628079812808,6404540.0,10475.0,10990.0,0,2.2030053024752205,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-26,9060,9070,8910,8980,51672,13050.0,7900.0,56759966.0,515.0,7900.0,8415.0,0,30.822814446365243,17495019.0,8415.0,8930.0,0,17.423338484734117,9889481.0,8930.0,9445.0,51672,12.73997768074773,7231207.0,9445.0,9960.0,0,25.3168562504072,14369839.0,9960.0,10475.0,0,11.283551508822256,6404540.0,10475.0,10990.0,0,2.20377158083569,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-29,8970,8990,8880,8970,38762,13050.0,7900.0,56643828.0,515.0,7900.0,8415.0,0,30.612547937261585,17340119.0,8415.0,8930.0,0,17.459061912270478,9889481.0,8930.0,9445.0,38762,12.834529827327348,7269969.0,9445.0,9960.0,0,25.368763918992197,14369839.0,9960.0,10475.0,0,11.306686405445621,6404540.0,10475.0,10990.0,0,2.208290018817231,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-30,8930,8990,8910,8920,34920,13050.0,7900.0,56598509.0,515.0,7900.0,8415.0,0,30.63705971477093,17340119.0,8415.0,8930.0,34920,17.392970546273578,9844162.0,8930.0,9445.0,0,12.84480656548744,7269969.0,9445.0,9960.0,0,25.389076945472183,14369839.0,9960.0,10475.0,0,11.31573978388724,6404540.0,10475.0,10990.0,0,2.2100582190248157,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-07-31,8920,8970,8820,8910,74207,13050.0,7900.0,56567319.0,515.0,7900.0,8415.0,0,30.65395232890567,17340119.0,8415.0,8930.0,74207,17.34742281139398,9812972.0,8930.0,9445.0,0,12.851888914869733,7269969.0,9445.0,9960.0,0,25.4030759350642,14369839.0,9960.0,10475.0,0,11.321979038815682,6404540.0,10475.0,10990.0,0,2.2112767974738206,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-01,8830,8940,8830,8910,38640,13050.0,7900.0,56576802.0,515.0,7900.0,8415.0,0,30.648814332064934,17340119.0,8415.0,8930.0,38640,17.3612764468377,9822455.0,8930.0,9445.0,0,12.849734772919827,7269969.0,9445.0,9960.0,0,25.39881805267113,14369839.0,9960.0,10475.0,0,11.320081329446651,6404540.0,10475.0,10990.0,0,2.2109061590296317,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-02,8880,8970,8880,8910,46654,13050.0,7900.0,56544662.0,515.0,7900.0,8415.0,0,30.666235125784286,17340119.0,8415.0,8930.0,46654,17.314304575735196,9790315.0,8930.0,9445.0,0,12.857038565373333,7269969.0,9445.0,9960.0,0,25.41325474719435,14369839.0,9960.0,10475.0,0,11.326515666500933,6404540.0,10475.0,10990.0,0,2.2121628386424876,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-05,8880,8950,8880,8950,22455,13050.0,7900.0,56502005.0,515.0,7900.0,8415.0,0,30.689387040336,17340119.0,8415.0,8930.0,0,17.212137870151686,9725203.0,8930.0,9445.0,22455,12.90648712377552,7292424.0,9445.0,9960.0,0,25.432440848780498,14369839.0,9960.0,10475.0,0,11.335066782143395,6404540.0,10475.0,10990.0,0,2.2138329427424743,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-06,8950,8950,8870,8930,28660,13050.0,7900.0,56450431.0,515.0,7900.0,8415.0,0,30.71742534614129,17340119.0,8415.0,8930.0,28660,17.136501579589357,9673629.0,8930.0,9445.0,0,12.91827869303602,7292424.0,9445.0,9960.0,0,25.45567632601423,14369839.0,9960.0,10475.0,0,11.34542267710941,6404540.0,10475.0,10990.0,0,2.215855535274833,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-07,8860,8910,8810,8810,39476,13050.0,7900.0,56388008.0,515.0,7900.0,8415.0,0,30.751430339585678,17340119.0,8415.0,8930.0,39476,17.044769519079306,9611206.0,8930.0,9445.0,0,12.932579565499102,7292424.0,9445.0,9960.0,0,25.48385642564284,14369839.0,9960.0,10475.0,0,11.35798235681601,6404540.0,10475.0,10990.0,0,2.2183085453204874,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-08,8850,8850,8790,8800,34446,13050.0,7900.0,56361361.0,515.0,7900.0,8415.0,0,30.76596926039454,17340119.0,8415.0,8930.0,34446,17.00554924498718,9584559.0,8930.0,9445.0,0,12.938693939630024,7292424.0,9445.0,9960.0,0,25.495904898393068,14369839.0,9960.0,10475.0,0,11.363352279587428,6404540.0,10475.0,10990.0,0,2.219357335959293,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-09,8760,8860,8750,8800,28897,13050.0,7900.0,56316228.0,515.0,7900.0,8415.0,0,30.79062575000584,17340119.0,8415.0,8930.0,28897,16.939035760704712,9539426.0,8930.0,9445.0,0,12.949063278882953,7292424.0,9445.0,9960.0,0,25.51633784847948,14369839.0,9960.0,10475.0,0,11.372459107168895,6404540.0,10475.0,10990.0,0,2.2211359752290227,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-12,8850,8850,8720,8800,20531,13050.0,7900.0,56242742.0,515.0,7900.0,8415.0,0,30.830856361875103,17340119.0,8415.0,8930.0,20531,16.83050943711101,9465940.0,8930.0,9445.0,0,12.9659823484424,7292424.0,9445.0,9960.0,0,25.549677147675336,14369839.0,9960.0,10475.0,0,11.387318207209741,6404540.0,10475.0,10990.0,0,2.2240380812158835,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-13,8750,8840,8750,8790,30831,13050.0,7900.0,56186582.0,515.0,7900.0,8415.0,0,30.861672632088567,17340119.0,8415.0,8930.0,30831,16.747379294223663,9409780.0,8930.0,9445.0,0,12.978942196555042,7292424.0,9445.0,9960.0,0,25.575214737212526,14369839.0,9960.0,10475.0,0,11.398700138050753,6404540.0,10475.0,10990.0,0,2.226261067099615,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-14,8800,8800,8720,8760,26675,13050.0,7900.0,56158168.0,515.0,7900.0,8415.0,0,30.87728752120261,17340119.0,8415.0,8930.0,26675,16.705256482013446,9381366.0,8930.0,9445.0,0,12.985509071449766,7292424.0,9445.0,9960.0,0,25.588154870009294,14369839.0,9960.0,10475.0,0,11.404467467670953,6404540.0,10475.0,10990.0,0,2.2273874746056532,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-16,8720,8750,8690,8690,49797,13050.0,7900.0,56132682.0,515.0,7900.0,8415.0,0,30.891306779177235,17340119.0,8415.0,8930.0,49797,16.667438053289526,9355880.0,8930.0,9445.0,0,12.991404900268261,7292424.0,9445.0,9960.0,0,25.59977269569981,14369839.0,9960.0,10475.0,0,11.409645453962096,6404540.0,10475.0,10990.0,0,2.228398778451384,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-19,8690,8740,8680,8710,15647,13050.0,7900.0,56029630.0,515.0,7900.0,8415.0,0,30.94812334116788,17340119.0,8415.0,8930.0,15647,16.514169377880954,9252828.0,8930.0,9445.0,0,13.01529922649855,7292424.0,9445.0,9960.0,0,25.646856850562816,14369839.0,9960.0,10475.0,0,11.430630543160824,6404540.0,10475.0,10990.0,0,2.2324973411389655,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-20,8740,8740,8660,8670,60374,13050.0,7900.0,55936258.0,515.0,7900.0,8415.0,0,30.999783718102847,17340119.0,8415.0,8930.0,60374,16.374810056117806,9159456.0,8930.0,9445.0,0,13.037025108115028,7292424.0,9445.0,9960.0,0,25.68966805037262,14369839.0,9960.0,10475.0,0,11.4497112052079,6404540.0,10475.0,10990.0,0,2.2362239533434645,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-21,8670,8700,8570,8640,39454,13050.0,7900.0,55905509.0,515.0,7900.0,8415.0,0,31.01683413704363,17340119.0,8415.0,8930.0,39454,16.328814750617866,9128707.0,8930.0,9445.0,0,13.044195698137727,7292424.0,9445.0,9960.0,0,25.703797813557156,14369839.0,9960.0,10475.0,0,11.456008745041567,6404540.0,10475.0,10990.0,0,2.2374539153198656,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-22,8600,8650,8510,8600,78248,13050.0,7900.0,55814388.0,515.0,7900.0,8415.0,0,31.067471348068885,17340119.0,8415.0,8930.0,78248,16.49566595624053,9206955.0,8930.0,9445.0,0,12.762040855845273,7123055.0,9445.0,9960.0,0,25.74576111091642,14369839.0,9960.0,10475.0,0,11.474711502704285,6404540.0,10475.0,10990.0,0,2.2411067196508543,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-23,8700,8700,8550,8570,41390,13050.0,7900.0,55672487.0,515.0,7900.0,8415.0,0,31.146657773704273,17340119.0,8415.0,8930.0,41390,16.612056508271312,9248345.0,8930.0,9445.0,0,12.465338579180054,6939764.0,9445.0,9960.0,0,25.811383278063367,14369839.0,9960.0,10475.0,0,11.503958858529169,6404540.0,10475.0,10990.0,0,2.246818971819958,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-26,8560,8630,8540,8540,45624,13050.0,7900.0,55524007.0,515.0,7900.0,8415.0,0,31.229948875988,17340119.0,8415.0,8930.0,45624,16.738649643927896,9293969.0,8930.0,9445.0,0,12.149087150716625,6745660.0,9445.0,9960.0,0,25.88040701025054,14369839.0,9960.0,10475.0,0,11.534722268873715,6404540.0,10475.0,10990.0,0,2.252827322062689,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-27,8510,8530,8470,8470,18708,13050.0,7900.0,55252798.0,515.0,7900.0,8415.0,0,31.383241442360983,17340119.0,8415.0,8930.0,18708,16.854670418681785,9312677.0,8930.0,9445.0,0,11.684011007008188,6455743.0,9445.0,9960.0,0,26.007441288312677,14369839.0,9960.0,10475.0,0,11.591340586950908,6404540.0,10475.0,10990.0,0,2.263885351109278,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-28,8430,8450,8340,8400,51120,13050.0,7900.0,55162145.0,515.0,7900.0,8415.0,51120,31.52748864280024,17391239.0,8415.0,8930.0,0,16.882369240717523,9312677.0,8930.0,9445.0,0,11.44620101339424,6313970.0,9445.0,9960.0,0,26.050181696161378,14369839.0,9960.0,10475.0,0,11.61038969749998,6404540.0,10475.0,10990.0,0,2.2676058010434508,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-29,8430,8530,8430,8520,43167,13050.0,7900.0,55054335.0,515.0,7900.0,8415.0,0,31.589227260668938,17391239.0,8415.0,8930.0,43167,16.9938370883964,9355844.0,8930.0,9445.0,0,11.194382785660748,6162993.0,9445.0,9960.0,0,26.10119439277579,14369839.0,9960.0,10475.0,0,11.633125711172426,6404540.0,10475.0,10990.0,0,2.2720463338627197,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-08-30,8550,8560,8460,8460,27522,13050.0,7900.0,54860751.0,515.0,7900.0,8415.0,0,31.700694363443915,17391239.0,8415.0,8930.0,27522,17.103969283978632,9383366.0,8930.0,9445.0,0,10.830852461352562,5941887.0,9445.0,9960.0,0,26.193296187286975,14369839.0,9960.0,10475.0,0,11.674174857722965,6404540.0,10475.0,10990.0,0,2.280063574047683,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-02,8430,8540,8400,8400,64184,13050.0,7900.0,54675865.0,515.0,7900.0,8415.0,64184,31.925280011573665,17455423.0,8415.0,8930.0,0,17.161806219252316,9383366.0,8930.0,9445.0,0,10.411937698653693,5692817.0,9445.0,9960.0,0,26.28186860875452,14369839.0,9960.0,10475.0,0,11.713650986591615,6404540.0,10475.0,10990.0,0,2.2877735907790395,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-03,8490,8580,8450,8560,27407,13050.0,7900.0,54579730.0,515.0,7900.0,8415.0,0,31.981512184102044,17455423.0,8415.0,8930.0,27407,17.242249091375133,9410773.0,8930.0,9445.0,0,10.430276954466429,5692817.0,9445.0,9960.0,0,26.10180922477997,14246297.0,9960.0,10475.0,0,11.734283038776482,6404540.0,10475.0,10990.0,0,2.2918032023976664,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-04,8580,8580,8480,8550,16776,13050.0,7900.0,54387883.0,515.0,7900.0,8415.0,0,32.094323288884034,17455423.0,8415.0,8930.0,16776,17.333914247039182,9427549.0,8930.0,9445.0,0,10.467068556428275,5692817.0,9445.0,9960.0,0,25.810296753046995,14037674.0,9960.0,10475.0,0,11.775674372175876,6404540.0,10475.0,10990.0,0,2.2998872745239964,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-05,8560,8600,8480,8570,28077,13050.0,7900.0,54268561.0,515.0,7900.0,8415.0,0,32.16489009170521,17455423.0,8415.0,8930.0,28077,17.423764009515562,9455626.0,8930.0,9445.0,0,10.49008283083091,5692817.0,9445.0,9960.0,0,25.59543637060876,13890275.0,9960.0,10475.0,0,11.80156591953857,6404540.0,10475.0,10990.0,0,2.3049441093527427,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-06,8580,8580,8520,8570,18388,13050.0,7900.0,54036168.0,515.0,7900.0,8415.0,0,32.30322142754461,17455423.0,8415.0,8930.0,18388,17.532727339214727,9474014.0,8930.0,9445.0,0,10.53519746255878,5692817.0,9445.0,9960.0,0,25.24141608265042,13639494.0,9960.0,10475.0,0,11.852320838146776,6404540.0,10475.0,10990.0,0,2.3148569676517403,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-09,8570,8830,8530,8830,77010,13050.0,7900.0,53719505.0,515.0,7900.0,8415.0,0,32.493640810726006,17455423.0,8415.0,8930.0,77010,17.77943411801728,9551024.0,8930.0,9445.0,0,10.597299807583855,5692817.0,9445.0,9960.0,0,24.657377241283218,13245821.0,9960.0,10475.0,0,11.922187294912714,6404540.0,10475.0,10990.0,0,2.328502468516789,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-10,8800,8870,8740,8830,109522,13050.0,7900.0,53330979.0,515.0,7900.0,8415.0,0,32.73036296596018,17455423.0,8415.0,8930.0,109522,18.11432338416289,9660546.0,8930.0,9445.0,0,10.674503087595673,5692817.0,9445.0,9960.0,0,24.837010773794347,13245821.0,9960.0,10475.0,0,11.075161399156014,5906492.0,10475.0,10990.0,0,2.3454660376664003,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-11,8840,9030,8830,9030,132123,13050.0,7900.0,53104224.0,515.0,7900.0,8415.0,0,32.87012159334067,17455423.0,8415.0,8930.0,0,18.19167153256961,9660546.0,8930.0,9445.0,132123,10.968882625984705,5824940.0,9445.0,9960.0,0,24.26726544389388,12886943.0,9960.0,10475.0,0,11.122452330722316,5906492.0,10475.0,10990.0,0,2.3554811760360157,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-12,9000,9180,8990,9130,128940,13050.0,7900.0,52936898.0,515.0,7900.0,8415.0,0,32.97401936924978,17455423.0,8415.0,8930.0,0,18.24917281703964,9660546.0,8930.0,9445.0,128940,11.247126720572105,5953880.0,9445.0,9960.0,0,23.784312031279203,12590677.0,9960.0,10475.0,0,11.157608819466528,5906492.0,10475.0,10990.0,0,2.362926516774746,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
2013-09-13,9000,9130,8990,9090,96459,13050.0,7900.0,52852223.0,515.0,7900.0,8415.0,0,33.02684732863555,17455423.0,8415.0,8930.0,0,18.27840997340831,9660546.0,8930.0,9445.0,96459,11.447652826258604,6050339.0,9445.0,9960.0,0,23.479699236113493,12409543.0,9960.0,10475.0,0,11.175484520301067,5906492.0,10475.0,10990.0,0,2.366712181623846,1250860.0,10990.0,11505.0,0,0.0,0.0,11505.0,12020.0,0,0.0,0.0,12020.0,12535.0,0,0.0,0.0,12535.0,13050.0,0,0.0,0.0,7900.0,8415.0
